m,L,P,R,T,density,energy,pp,cno,opacity,adiabatic gradient,radiative gradient,actual gradient,regime
1.918039453794725e+17,1.2200939912671306e+19,1.8751680772025978e+17,81629.31975074844,17352161.696717132,80.71491733260787,63.61151689443429,35.26410091750123,28.347415976933053,0.9212087080998986,0.3985480573601167,0.4780462672006947,0.3985480573601167,convective
6.50047026927341e+17,4.135047743315236e+19,1.8751680771265238e+17,123075.64003798043,17352161.69643657,80.71491733064077,63.611516882089205,35.264100914513925,28.34741596757528,0.9212087081222174,0.3985480573601514,0.47804626716668164,0.3985480573601514,convective
1.2394065754127145e+18,7.884053229737961e+19,1.875168077048637e+17,153361.55209043148,17352161.69614932,80.71491732862681,63.61151686944993,35.26410091145533,28.347415957994595,0.9212087081450692,0.3985480573601869,0.4780462671360189,0.3985480573601869,convective
5.505455095273941e+18,3.502103495508111e+20,1.8751680767282608e+17,248120.81541682789,17352161.69496776,80.71491732034261,63.61151681745997,35.26410089887425,28.347415918585728,0.9212087082390614,0.3985480573603334,0.4780462669691571,0.3985480573603334,convective
9.676741732805884e+18,6.15552219544759e+20,1.8751680764438582e+17,302247.6690632014,17352161.693918876,80.71491731298862,63.611516771307805,35.264100887705894,28.347415883601915,0.921208708322501,0.39854805736046317,0.47804626687794144,0.39854805736046317,convective
3.325009273170645e+19,2.1150888297241198e+21,1.8751680753955747e+17,457003.0262557106,17352161.690052778,80.71491728588236,63.611516601195014,35.264100846540146,28.347415754654868,0.9212087086300501,0.3985480573609419,0.47804626640482006,0.3985480573609419,convective
6.319519912235913e+19,4.019942459326976e+21,1.87516807432966e+17,568767.1422585135,17352161.686121657,80.71491725832023,63.61151642822141,35.26410080468217,28.34741562353923,0.9212087089427732,0.3985480573614286,0.4780462659877073,0.3985480573614286,convective
3.093520651728597e+20,1.9678353871313876e+22,1.8751680696525843e+17,942884.0221835943,17352161.668872476,80.71491713738162,63.6115156692374,35.26410062101516,28.34741504822224,0.92120871031495,0.39854805736356425,0.4780462634215477,0.39854805736356425,convective
5.319514520429297e+20,3.3838238180697126e+22,1.8751680655751744e+17,1143842.8241611104,17352161.65383488,80.71491703194903,63.61151500756589,35.264100460896884,28.347414546669008,0.9212087115111944,0.3985480573654262,0.47804626225555086,0.3985480573654262,convective
1.7798587091341135e+21,1.132195077095051e+23,1.8751680506709846e+17,1720832.2615016582,17352161.598867826,80.71491664656041,63.61151258895224,35.26409987561503,28.347412713337203,0.9212087158838385,0.3985480573722318,0.4780462556540736,0.3985480573722318,convective
3.400453289124645e+21,2.163079781410932e+23,1.8751680353441434e+17,2146351.652337151,17352161.542342022,80.71491625024295,63.61151010175219,35.26409927373591,28.34741082801628,0.9212087203804825,0.3985480573792305,0.47804624958823033,0.3985480573792305,convective
1.4371957588362996e+22,9.142218706326121e+23,1.8751679745552234e+17,3428069.9457142605,17352161.318150844,80.71491467837897,63.611500237083945,35.26409688657842,28.34740335050552,0.9212087382149534,0.3985480574069886,0.47804621870771574,0.3985480574069886,convective
2.559232236806536e+22,1.6279660556881282e+24,1.8751679197140128e+17,4188253.7100122436,17352161.115894977,80.71491326030929,63.61149133759615,35.26409473298519,28.34739660461096,0.9212087543044649,0.39854805743203076,0.4780462001905419,0.39854805743203076,convective
8.972141370418286e+22,5.707312005378293e+24,1.875167716273114e+17,6362626.967678195,17352160.365599398,80.71490799978764,63.61145832375398,35.26408674394025,28.347371579813736,0.9212088139906941,0.39854805752492833,0.478046107233356,0.39854805752492833,convective
1.6954348093317317e+23,1.0784908733861997e+25,1.875167511948496e+17,7903085.492059473,17352159.612044595,80.71490271641474,63.61142516652447,35.26407872019276,28.347346446331713,0.9212088739362024,0.39854805761822915,0.4780460280523919,0.39854805761822915,convective
8.232972830055854e+23,5.237106041818326e+25,1.8751666132745933e+17,13075691.796868525,17352156.29770979,80.71487947873655,63.611279332459176,35.2640434296311,28.347235902828075,0.9212091375926059,0.39854805802859156,0.4780455378586299,0.39854805802859156,convective
1.418032600295475e+24,9.020289552917968e+25,1.8751658291192227e+17,15866722.962068504,17352153.40572195,80.71485920224465,63.611152082434856,35.26401263618038,28.347139446254474,0.9212093676512634,0.39854805838666124,0.47804531141794276,0.39854805838666124,convective
4.7531251816691786e+24,3.0235111090864822e+26,1.8751629609222224e+17,23876990.22878759,17352142.827720825,80.71478503710493,63.610686643821,35.26390000339688,28.34678664042412,0.9212102091358504,0.39854805969636936,0.47804403934381234,0.39854805969636936,convective
9.078949086156413e+24,5.775186641504114e+26,1.8751600127883885e+17,29777556.503423702,17352131.954900812,80.7147088049269,63.61020823754981,35.26378423171147,28.346424005838344,0.9212110740746882,0.3985480610425801,0.47804287343258245,0.3985480610425801,convective
3.8588298440836173e+25,2.4545811688776817e+27,1.875148269936373e+17,47629371.16426611,17352088.646726124,80.71440516056248,63.608302715304205,35.26332309763916,28.34497961766505,0.9212145192783051,0.39854806640475293,0.4780368920575859,0.39854806640475293,convective
6.860983605442103e+25,4.364173510660487e+27,1.875137697926813e+17,58170243.210924834,17352049.656555235,80.71413179085515,63.606587244075705,35.262907944333676,28.34367929974203,0.9212176209980234,0.3985480712322851,0.4780333424117023,0.3985480712322851,convective
2.3988857391261972e+26,1.5258018616097893e+28,1.875098517229919e+17,88311660.13276388,17351905.154588573,80.7131186567425,63.60023003493446,35.261369372684555,28.338860662249907,0.9212291164783852,0.3985480891236564,0.478015469197251,0.3985480891236564,convective
4.536888439317038e+26,2.8855054897335835e+28,1.8750590968194714e+17,109723131.95661622,17351759.766872168,80.71209931478644,63.593834681259395,35.2598214206361,28.334013260623298,0.921240682652948,0.39854810712459016,0.4780001752416868,0.39854810712459016,convective
2.166668676406787e+27,1.3776051132190034e+29,1.8748876319338544e+17,180792425.42377156,17351127.35353948,80.70766546801033,63.56602559779044,35.25308871087303,28.312936886917413,0.9212909967300545,0.3985481854263377,0.4779074609068246,0.3985481854263377,convective
3.745024580566491e+27,2.380704097705943e+29,1.8747376891767155e+17,219515315.3006227,17350574.297311783,80.70378799472991,63.541718847417336,35.24720161214829,28.294517235269048,0.9213350007055473,0.3985482539002808,0.4778633217440987,0.3985482539002808,convective
1.2573346090200107e+28,7.98599897664271e+29,1.8741897121710048e+17,330329509.291926,17348552.853581116,80.6896165739965,63.452978597679355,35.22569053132735,28.227288066352003,0.9214958678756899,0.3985485041734128,0.4776201004031133,0.3985485041734128,convective
2.4029104353773824e+28,1.5249589809547036e+30,1.8736258714813018e+17,411996577.65972817,17346472.549000215,80.67503302622129,63.36182052074882,35.203563333698796,28.15825718705003,0.9216614661179233,0.3985487617135134,0.47739787175473286,0.3985487617135134,convective
8.77038955242715e+28,5.54785646439359e+30,1.8716213825459386e+17,631652781.3745928,17339073.359815527,80.62317583964997,63.03895880664613,35.12494989530341,27.91400891134272,0.9222508824127836,0.3985496777197142,0.47645310525153717,0.3985496777197142,convective
1.640419359051657e+29,1.0347614373805624e+31,1.8696507862363488e+17,781935414.1291682,17331795.11601505,80.57217154956373,62.723434456677694,35.04774900734797,27.67568544932973,0.9228312479284131,0.39855057847348485,0.47571214551177976,0.39855057847348485,convective
5.080604757072862e+29,3.1741965535269275e+31,1.863484955795774e+17,1140706376.3304045,17308989.546711627,80.41245697159948,61.747897448876486,34.8066960926216,26.941201356254886,0.9246537706414345,0.39855340030100633,0.4730280192617651,0.39855340030100633,convective
1.0257004568135407e+30,6.34032779489379e+31,1.8562899861820384e+17,1445814339.5420382,17282322.693402287,80.22580456806477,60.63189614309147,34.526414556315515,26.105481586775955,0.9267922704864845,0.39855669714084213,0.4701768428009452,0.39855669714084213,convective
2.6965259058718226e+30,1.624210064161264e+32,1.8392500240155446e+17,1998939111.6549714,17218909.45407678,79.78263542622597,58.08139654305597,33.86683575767701,24.214560785378968,0.9319107520560126,0.39856452919917446,0.4632126506096853,0.39856452919917446,convective
5.981310299574932e+30,3.4703062180208075e+32,1.814051668775414e+17,2613394816.7845078,17124488.67585156,79.12424321273421,54.53754889417324,32.90249891428854,21.635049979884695,0.9396184524568691,0.39857616497540377,0.4535785327578398,0.39857616497540377,convective
1.3701129406038846e+31,7.445831121057573e+32,1.769494963305877e+17,3456434516.477135,16955560.482441746,77.95111613644376,48.87941567554252,31.229494133321044,17.649921542221474,0.9536734393311881,0.39859691154560734,0.437630435545835,0.39859691154560734,convective
2.9865359189385155e+31,1.4683433784021152e+33,1.6990652911836954e+17,4504421732.546904,16683218.269758008,76.0724870627707,41.30881451117118,28.669513157417693,12.639301353753487,0.9770738352047302,0.39863015888256487,0.41555479609743334,0.39863015888256487,convective
6.392862291000759e+31,2.700657849952596e+33,1.587121542624076e+17,5853210494.928776,16236852.561469432,73.01725010349486,32.01535357609778,24.819519342969482,7.195834233128296,1.017484020390816,0.39868392796121666,0.3871282819751811,0.3871282819751811,radiative
1.3577386091931333e+32,4.6095468874301525e+33,1.4115418522687224e+17,7631429126.504086,15550198.554917758,67.81112019701884,22.388453813258284,19.510443696874454,2.8780101163838316,1.0909525753490166,0.39875464768233926,0.3526535281140986,0.3526535281140986,radiative
2.9441511568151145e+32,7.326459661669853e+33,1.1347358779196909e+17,10151051590.092346,14459155.878607716,58.63093028813845,13.245445637573871,12.660039707831558,0.5854059297423125,1.2405961973036053,0.3988414487840109,0.3161096983729979,0.3161096983729979,radiative
6.2742957763212295e+32,1.0285110775098826e+34,7.495623604923171e+16,13782641650.211287,12801922.586841542,43.745858763109645,5.772472227103574,5.736782421119209,0.03568980598436534,1.516292135862844,0.39892176708085875,0.27357987037482207,0.27357987037482207,radiative
9.945e+32,1.170695623462188e+34,4.717244366280746e+16,17100570403.841747,11351063.339311562,31.050115698934373,2.4320259463219336,2.4301072809647155,0.0019186653572179641,1.8844937552775054,0.3989409397890469,0.24861445964040305,0.24861445964040305,radiative
1.5031988768278677e+33,1.2404618711010844e+34,2.2812891967243624e+16,21669610345.025986,9566810.60450618,17.81590303713218,0.6419803530001948,0.6419571109316343,2.324206856050982e-05,2.544135032286363,0.3988952902850986,0.22551169111951627,0.22551169111951627,radiative
1.980177551379359e+33,1.2563757753980648e+34,9548978710572936.0,26760807909.55041,7903553.518924152,9.025759761946688,0.12868403985772287,0.12868391976999569,1.2008772718686261e-07,3.554393914237999,0.3987713937163982,0.21767000985547966,0.21767000985547966,radiative
2.332375150496501e+33,1.258676498374661e+34,3901278201474079.0,31878406806.78669,6523897.0536819715,4.466712602729952,0.02343522386623222,0.023435223431870267,4.343619519123157e-10,4.698720092585641,0.3986051551826006,0.21538928947691946,0.21538928947691946,radiative
2.5707922261578655e+33,1.2589566935642492e+34,1615361101575554.2,36928657036.54066,5400108.096942725,2.2340210446125366,0.004074731278055698,0.0040747312768253975,1.2303009711991742e-12,5.808328321493437,0.3984201128110707,0.21311060664546724,0.21311060664546724,radiative
2.726299214106116e+33,1.258988453557302e+34,683944547906790.0,41907166574.82015,4507657.799874945,1.1329359686864804,0.000701426286571341,0.0007014262865681184,3.2226245799732026e-15,6.98865083247065,0.3981905402925376,0.2108671823978448,0.2108671823978448,radiative
2.824779888201445e+33,1.2589919202756553e+34,299106968087426.0,46757345105.599075,3787174.4306376693,0.5895957938250711,0.00012014620516196462,0.00012014620516195699,7.624299147348442e-18,8.384994075646345,0.39794110022347734,0.21431702657854257,0.21431702657854257,radiative
2.884515821665772e+33,1.2589922840714065e+34,139174293252226.06,51258069462.95155,3201712.5982858525,0.32444868457891085,2.1145353723857383e-05,2.1145353723857366e-05,1.6929821978071205e-20,10.100550579672882,0.3977420259048662,0.2302900232354283,0.2302900232354283,radiative
2.924139637388121e+33,1.2589923242315963e+34,63449453771310.09,55808266996.9089,2669082.4609930655,0.17741324700995512,3.102414844737509e-06,3.102414844737509e-06,1.6346088278304094e-23,11.13165357855941,0.3976096151184543,0.2363278296290053,0.2363278296290053,radiative
2.9484584658665473e+33,1.2589923277738842e+34,29355821097241.26,60125990662.96141,2225866.5830427655,0.09841819648123028,4.2358632069028213e-07,4.2358632069028213e-07,1.0836788818572743e-26,11.65631945268894,0.39750249424303596,0.23476724992185968,0.23476724992185968,radiative
2.9634422551499665e+33,1.258992328065434e+34,13440577854237.738,64311331630.84898,1866046.8759604115,0.0537406988254347,5.414427963727719e-08,5.414427963727719e-08,5.709817812392276e-30,11.945310997632776,0.3973082514310655,0.22187180034984144,0.22187180034984144,radiative
2.972266772081466e+33,1.2589923280873057e+34,6153609827201.742,68299232983.66118,1578445.2219852512,0.029079793250145758,6.7619349121208954e-09,6.7619349121208954e-09,2.8555368962518162e-33,12.506829007025834,0.3969950537329964,0.2071308054917022,0.2071308054917022,radiative
2.977071186846677e+33,1.2589923280888494e+34,2973345860909.161,71835816427.33534,1360394.4864162642,0.01629724758503905,9.552953825027796e-10,9.552953825027796e-10,2.2972853701013422e-36,14.200750816027444,0.3965762156729713,0.20562761382396147,0.20562761382396147,radiative
2.979758671397884e+33,1.258992328088973e+34,1498582686276.1846,74999265238.34647,1182463.1521171385,0.009446242165402232,1.4102417076612694e-10,1.4102417076612694e-10,2.0395220416568208e-39,16.229729647162657,0.3961314840366116,0.2073164725189407,0.2073164725189407,radiative
2.9813677080149497e+33,1.2589923280889836e+34,749743690828.0615,78011914115.73566,1023289.4465899505,0.005458921066586217,1.848518632759179e-11,1.848518632759179e-11,1.0591489144617952e-42,19.025774266862296,0.3956738073379111,0.21668008988081336,0.21668008988081336,radiative
2.982275598044298e+33,1.2589923280889843e+34,385134533054.0569,80706251250.14543,882849.3745043518,0.003249316417392588,2.232801712535548e-12,2.232801712535548e-12,3.4012345248064307e-46,21.7373812894726,0.3953420380136694,0.2294556872163948,0.2294556872163948,radiative
2.982809080995558e+33,1.2589923280889843e+34,196810149968.18848,83194300747.20541,755386.2204964393,0.0019402600534503146,2.2549726370209526e-13,2.2549726370209526e-13,4.7246582173458955e-50,23.622668643332332,0.39512044229531146,0.2377103721683849,0.2377103721683849,radiative
2.9831122508231064e+33,1.2589923280889843e+34,101325010084.64159,85419521552.6363,644950.173485474,0.001169804899878789,2.0261838742100904e-14,2.0261838742100904e-14,3.726361754812055e-54,24.702767807669822,0.39496746142081557,0.24080272213242312,0.24080272213242312,radiative
2.9832859383791103e+33,1.2589923280889843e+34,51815364758.49222,87434802788.60612,550200.8560534684,0.0007011213143349286,1.6059769892781415e-15,1.6059769892781415e-15,1.7016327324541925e-58,24.98752594670832,0.39479258528267286,0.23516639469825892,0.23516639469825892,radiative
2.983380400346368e+33,1.2589923280889843e+34,27124315047.26981,89176076533.4566,474661.41599955,0.00042532172302990937,1.3395415037038694e-16,1.3395415037038694e-16,9.623501179973757e-63,25.198107985328228,0.39449835007763306,0.22410715898419015,0.22410715898419015,radiative
